Name,Description,Section,Parent Task,Seção do Manual
1.4.8 Defina uma revisão semestral dos critérios.,"Defina uma revisão semestral dos critérios. O mercado muda, a empresa evolui e o ICP pode ser refinado. Critérios que fazem sentido hoje podem estar desatualizados em seis meses. Registre quem conduz essa revisão e em qual reunião ela ocorre.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Sócio/Diretor responsável por vendas. Empresa média: Diretor Comercial ou Head de Vendas. Empresa grande: VP Comercial ou Chief Revenue Officer (CRO).",Seção 1: Posicionamento e Alavancas de Crescimento,1.4. Critérios de Onde Não Atuar Documentados,Seção 1: Posicionamento e Alavancas de Crescimento
2.1. ICP e Personas Operacionalizados no Processo Comercial,"TAREFA MACRO
Garantir que o ICP e as personas definidos estrategicamente pela empresa estejam documentados, acessíveis e utilizados ativamente pelo time comercial no dia a dia: na qualificação de leads, na priorização de esforços, no discurso de vendas e nas decisões de perseguir ou descartar oportunidades. O objetivo é transformar esses conceitos em ferramentas práticas de trabalho, não em documentos que existem apenas no papel.

LÓGICA E IMPORTÂNCIA
Muitas empresas já têm um ICP definido em algum lugar: uma apresentação estratégica, um documento de posicionamento ou a cabeça do sócio fundador. O problema é que esse conhecimento raramente chega ao vendedor no momento em que ele mais precisa, que é quando está avaliando se vale a pena investir tempo em uma oportunidade específica. Sem ICP e personas operacionalizados, o time comercial toma decisões com base em instinto. Um vendedor persegue um lead grande porque o ticket é atraente, sem perceber que o perfil de compra daquele cliente nunca se encaixou na solução. Outro descarta um lead menor sem identificar que aquele perfil tem ciclo de venda curto e alto índice de retenção. O resultado é um funil cheio de oportunidades com qualidade irregular e previsibilidade próxima de zero. A diferença entre ter o ICP documentado e tê-lo operacionalizado está na aplicação. Operacionalizar significa que o vendedor consulta o ICP antes de qualificar um lead, que a persona está no roteiro de descoberta como referência de perguntas, que os critérios de fit estão no CRM como campos obrigatórios e que a liderança usa esses parâmetros para revisar o pipeline. Essa tarefa abre a Seção 2 porque toda a estrutura de geração e qualificação de demanda depende de clareza sobre para quem a empresa está vendendo. Os critérios definidos aqui alimentam diretamente o processo de qualificação (tarefa 2.4), o SLA com marketing (tarefa 2.5) e o lead scoring (tarefa 2.6).

REQUISITOS
- ICP definido estrategicamente pela empresa (ainda que em formato preliminar). - Acesso ao histórico de clientes ativos para identificar padrões de perfil ideal. - Liderança comercial disponível para conduzir ou validar o trabalho. - CRM ativo ou planilha de controle de leads em uso pelo time.

VALIDAÇÃO
- O ICP está documentado com atributos objetivos de perfil de empresa e de comprador? - As personas estão registradas com dores, processo de decisão e gatilhos mapeados? - Existem perguntas de qualificação derivadas do ICP para uso do time comercial? - Os atributos do ICP estão configurados como campos de qualificação no CRM? - As personas estão incorporadas ao roteiro de descoberta com perguntas específicas por perfil? - O time comercial conhece o ICP e as personas e consegue identificá-los em leads reais? - Existe data definida para revisão semestral do material?

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Responsável por marketing ou o próprio gestor comercial. Empresa média: Coordenador ou Gerente de Marketing em conjunto com o Gerente de Vendas. Empresa grande: Head de Demand Generation ou Gerente de Marketing com suporte do time de Revenue Operations.",Seção 2: Geração e Qualificação de Demanda,,Seção 2: Geração e Qualificação de Demanda
2.1.1 Levante o ICP existente na empresa.,"Levante o ICP existente na empresa. Se estiver documentado, recupere o material. Se estiver apenas na cabeça da liderança, realize uma sessão de mapeamento para externalizar e registrar esse conhecimento antes de avançar.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Responsável por marketing ou o próprio gestor comercial. Empresa média: Coordenador ou Gerente de Marketing em conjunto com o Gerente de Vendas. Empresa grande: Head de Demand Generation ou Gerente de Marketing com suporte do time de Revenue Operations.",Seção 2: Geração e Qualificação de Demanda,2.1. ICP e Personas Operacionalizados no Processo Comercial,Seção 2: Geração e Qualificação de Demanda
2.1.2 Valide o ICP com base em dados reais.,"Valide o ICP com base em dados reais. Analise os últimos 10 a 20 clientes ativos e identifique quais características são comuns entre os que geram mais receita, têm menor custo de atendimento e maior índice de retenção. Esses são os atributos que devem compor o ICP operacional.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Responsável por marketing ou o próprio gestor comercial. Empresa média: Coordenador ou Gerente de Marketing em conjunto com o Gerente de Vendas. Empresa grande: Head de Demand Generation ou Gerente de Marketing com suporte do time de Revenue Operations.",Seção 2: Geração e Qualificação de Demanda,2.1. ICP e Personas Operacionalizados no Processo Comercial,Seção 2: Geração e Qualificação de Demanda
2.1.3 Defina os atributos do ICP em duas camadas.,"Defina os atributos do ICP em duas camadas. A primeira é o perfil da empresa: segmento, porte, faturamento estimado, localização, modelo de negócio e maturidade de gestão. A segunda é o perfil do comprador: cargo, nível de decisão, principais dores e contexto que o leva a buscar a solução.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Responsável por marketing ou o próprio gestor comercial. Empresa média: Coordenador ou Gerente de Marketing em conjunto com o Gerente de Vendas. Empresa grande: Head de Demand Generation ou Gerente de Marketing com suporte do time de Revenue Operations.",Seção 2: Geração e Qualificação de Demanda,2.1. ICP e Personas Operacionalizados no Processo Comercial,Seção 2: Geração e Qualificação de Demanda
2.1.4 Documente as personas detalhadas com base nesses atributos.,"Documente as personas detalhadas com base nesses atributos. Para cada persona relevante, registre: quem é, qual problema central enfrenta, onde está (canais que frequenta), como compra (processo de decisão e critérios de escolha) e quais são seus gatilhos de decisão (o que o faz avançar ou travar).

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Responsável por marketing ou o próprio gestor comercial. Empresa média: Coordenador ou Gerente de Marketing em conjunto com o Gerente de Vendas. Empresa grande: Head de Demand Generation ou Gerente de Marketing com suporte do time de Revenue Operations.",Seção 2: Geração e Qualificação de Demanda,2.1. ICP e Personas Operacionalizados no Processo Comercial,Seção 2: Geração e Qualificação de Demanda
2.1.5 Transforme o ICP em critérios objetivos de qualificação.,"Transforme o ICP em critérios objetivos de qualificação. Liste de três a cinco perguntas que o vendedor deve fazer para identificar se um lead se encaixa no perfil ideal. Essas perguntas entram diretamente no roteiro de qualificação (tarefa 2.4).

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Responsável por marketing ou o próprio gestor comercial. Empresa média: Coordenador ou Gerente de Marketing em conjunto com o Gerente de Vendas. Empresa grande: Head de Demand Generation ou Gerente de Marketing com suporte do time de Revenue Operations.",Seção 2: Geração e Qualificação de Demanda,2.1. ICP e Personas Operacionalizados no Processo Comercial,Seção 2: Geração e Qualificação de Demanda
2.1.6 Configure os atributos do ICP no CRM como campos de qualificação.,"Configure os atributos do ICP no CRM como campos de qualificação. O vendedor deve conseguir registrar o fit do lead com o ICP diretamente na ferramenta, sem precisar consultar um documento separado durante o processo.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Responsável por marketing ou o próprio gestor comercial. Empresa média: Coordenador ou Gerente de Marketing em conjunto com o Gerente de Vendas. Empresa grande: Head de Demand Generation ou Gerente de Marketing com suporte do time de Revenue Operations.",Seção 2: Geração e Qualificação de Demanda,2.1. ICP e Personas Operacionalizados no Processo Comercial,Seção 2: Geração e Qualificação de Demanda
2.1.7 Incorpore as personas ao roteiro de descoberta do time comercial.,"Incorpore as personas ao roteiro de descoberta do time comercial. Cada persona deve ter perguntas específicas associadas a ela, voltadas para revelar as dores e gatilhos de decisão mais relevantes para aquele perfil.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Responsável por marketing ou o próprio gestor comercial. Empresa média: Coordenador ou Gerente de Marketing em conjunto com o Gerente de Vendas. Empresa grande: Head de Demand Generation ou Gerente de Marketing com suporte do time de Revenue Operations.",Seção 2: Geração e Qualificação de Demanda,2.1. ICP e Personas Operacionalizados no Processo Comercial,Seção 2: Geração e Qualificação de Demanda
2.1.8 Realize uma sessão de alinhamento com o time comercial para apresentar o ICP e as personas...,"Realize uma sessão de alinhamento com o time comercial para apresentar o ICP e as personas operacionalizados. Use exemplos reais de clientes da própria empresa para ilustrar cada perfil. O time precisa reconhecer esses perfis na prática, não apenas no papel.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Responsável por marketing ou o próprio gestor comercial. Empresa média: Coordenador ou Gerente de Marketing em conjunto com o Gerente de Vendas. Empresa grande: Head de Demand Generation ou Gerente de Marketing com suporte do time de Revenue Operations.",Seção 2: Geração e Qualificação de Demanda,2.1. ICP e Personas Operacionalizados no Processo Comercial,Seção 2: Geração e Qualificação de Demanda
2.1.9 Defina uma revisão semestral do ICP e das personas.,"Defina uma revisão semestral do ICP e das personas. Mercado muda, portfólio evolui e o cliente ideal de hoje pode não ser o mesmo daqui a um ano. Registre quem conduz essa revisão e em qual momento do calendário comercial ela ocorre.

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Responsável por marketing ou o próprio gestor comercial. Empresa média: Coordenador ou Gerente de Marketing em conjunto com o Gerente de Vendas. Empresa grande: Head de Demand Generation ou Gerente de Marketing com suporte do time de Revenue Operations.",Seção 2: Geração e Qualificação de Demanda,2.1. ICP e Personas Operacionalizados no Processo Comercial,Seção 2: Geração e Qualificação de Demanda
2.2. Estratégia Multicanal de Aquisição Estruturada,"TAREFA MACRO
Estruturar e documentar a operação de aquisição de clientes em múltiplos canais: inbound (conteúdo, SEO, mídia paga), outbound (prospecção ativa, cold calling, LinkedIn), parcerias e indicações. O objetivo é garantir que cada canal esteja ativo com responsável definido, processo claro e métricas de acompanhamento, e que a empresa saiba com precisão qual canal entrega qual perfil de lead e a que custo.

LÓGICA E IMPORTÂNCIA
Empresas que dependem de um único canal de aquisição vivem sob risco constante. Quando o canal principal trava, por mudança de algoritmo, aumento de custo por lead ou queda de performance de um vendedor, a geração de demanda cai junto. E recuperar um pipeline zerado leva tempo que a operação raramente tem. O problema mais comum, no entanto, não é ter apenas um canal: é ter vários canais funcionando de forma desconectada, cada um gerando leads com perfis diferentes, sem que ninguém saiba exatamente o que cada canal entrega. Marketing investe em mídia paga e gera volume. Vendas prospecta no LinkedIn e gera qualidade. As indicações chegam espontaneamente sem processo. As parcerias existem no papel mas não geram resultado mensurável. No final, ninguém sabe onde colocar mais recurso porque ninguém tem os dados para justificar a decisão. Uma estratégia multicanal estruturada resolve esse problema ao tratar cada canal como uma linha de produção com entrada, processo e saída mensuráveis. Isso permite à liderança comercial comparar canais, identificar onde investir, onde cortar e onde existe potencial inexplorado, com base em dados reais e não em percepção. Essa tarefa conecta diretamente com o ICP e personas operacionalizados (tarefa 2.1), pois cada canal tende a atrair um perfil específico de lead. O desempenho por canal alimentará o lead scoring (tarefa 2.6) e as métricas de topo de funil (tarefa 2.7).

REQUISITOS
- ICP e personas operacionalizados (tarefa 2.1 concluída). - Clareza sobre os canais atualmente em uso pela empresa, ainda que de forma não estruturada. - Acesso a dados históricos de origem de leads e clientes fechados nos últimos 6 a 12 meses. - Definição de quem é responsável por marketing e por prospecção ativa na empresa.

VALIDAÇÃO
- Todos os canais de aquisição ativos estão listados com responsável e meta definidos? - Existe dado histórico (ou ponto de partida para medição) de volume e conversão por canal? - O perfil de lead entregue por cada canal está mapeado e comparado ao ICP? - Os canais prioritários para os próximos 90 dias estão definidos com justificativa? - Cada canal ativo tem processo mínimo documentado? - A origem do lead está configurada como campo obrigatório no CRM? - A revisão de performance por canal está incluída na cadência mensal de reuniões?

SUGESTÃO DE RESPONSÁVEL
Empresa pequena: Responsável por marketing ou o próprio gestor comercial. Empresa média: Coordenador ou Gerente de Marketing em conjunto com o Gerente de Vendas. Empresa grande: Head de Demand Generation ou Gerente de Marketing com suporte do time de Revenue Operations.",Seção 2: Geração e Qualificação de Demanda,,Seção 2: Geração e Qualificação de Demanda
